Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	stationaryDist[1]	stationaryDist[2]	tree_length
4896	-73.81301	-85.74693	11.93392	0.0119717	0.0616862	0.0123118	0.0576895	0.0396727	0.127132	0.0194731	0.00578445	0.0323424	0.0251226	0.106732	0.0648845	0.0107388	0.144732	0.0429644	0.0068015	0.0788405	0.4331133	1.566887	0.414984	0.651198	0.874746	1.14319	1.53563	2.40973	0.6359494	3.617729	0.0141029	0.0726677	0.0145036	0.0679595	0.0467354	0.149764	0.0229397	0.00681421	0.0381001	0.029595	0.125733	0.0764354	0.0126506	0.170498	0.050613	0.00801232	0.0928759	0.783443	0.216557	0.8488804
4932	-66.50405	-77.02605	10.52201	0.000329437	0.00279372	0.0201075	0.053247	0.018355	0.000923776	0.00259376	0.0191372	0.0280955	0.0579333	0.0191625	0.0364519	0.0113228	0.000544203	0.01083	0.0176666	0.0612044	0.2057439	1.794256	0.284517	0.54171	0.825924	1.21076	1.84601	3.51473	0.9088707	8.720824	0.000913331	0.0077453	0.0557459	0.147622	0.0508872	0.00256107	0.00719092	0.053056	0.077892	0.160614	0.053126	0.101059	0.0313913	0.00150875	0.030025	0.0489789	0.169683	0.897128	0.102872	0.3606986
4968	-64.3602	-77.60689	13.24669	0.00324671	0.010657	0.00549505	0.0317123	0.0412218	0.00811862	0.00552036	0.0113481	0.0112967	0.0539915	0.00133466	0.016085	0.0145393	0.00854194	0.0114812	0.0217244	0.0560442	0.8230909	1.176909	0.490261	0.706351	0.897216	1.11456	1.41573	2.03973	0.5154162	1.429865	0.0103942	0.0341179	0.0175921	0.101525	0.131969	0.0259913	0.0176731	0.0363304	0.0361659	0.172851	0.00427285	0.0514951	0.0465469	0.0273465	0.0367564	0.0695494	0.179422	0.588455	0.411545	0.3123589
5004	-71.29693	-83.29765	12.00072	0.00200877	0.0017053	0.000342285	0.0457839	0.0288465	0.00860329	7.84036e-05	0.00152862	0.0059221	0.0280354	0.00281926	0.00235957	0.00244379	0.0150909	0.0212107	0.0130611	0.00134318	0.7719556	1.228044	0.152149	0.3992	0.750894	1.33175	2.50501	6.5725	1.361462	1.590823	0.011087	0.009412	0.00188917	0.252694	0.159212	0.047484	0.000432731	0.00843689	0.0326857	0.154735	0.0155603	0.0130231	0.013488	0.0832906	0.117068	0.0720879	0.0074134	0.614022	0.385978	0.1811831
5040	-67.73336	-82.82487	15.09152	0.00427369	0.0299408	0.0103771	0.0390924	0.0998086	0.0186804	0.0146066	0.00147832	0.0190171	0.0395957	0.0076743	0.029481	0.00481159	0.0602885	0.0150138	0.0362986	0.00853791	1.463882	0.5361177	0.986844	0.993562	0.997987	1.00202	1.00648	1.01333	0.009575867	0.36623	0.00973557	0.068206	0.0236392	0.0890536	0.227367	0.0425544	0.0332741	0.00336765	0.0433215	0.0902	0.0174823	0.0671586	0.0109609	0.137339	0.0342018	0.0826893	0.0194496	0.268059	0.731941	0.4389765
5076	-66.62618	-79.11974	12.49355	0.0171615	0.00160985	0.0177441	0.076961	0.0945385	0.0035405	0.00011689	0.0135215	0.0328742	0.0161521	0.0102111	0.0358894	0.101649	0.000887707	0.0315936	0.0417212	0.0623125	0.451287	1.548713	0.653318	0.812523	0.937282	1.06691	1.23073	1.53065	0.3078039	3.431769	0.0307287	0.00288252	0.0317718	0.137803	0.169277	0.00633948	0.000209299	0.024211	0.0588632	0.0289212	0.0182836	0.0642621	0.182009	0.00158949	0.0565702	0.0747042	0.111574	0.774356	0.225644	0.5584851
5112	-67.20936	-79.63076	12.4214	0.00191605	0.0129242	0.00520024	0.0508384	0.00377352	0.0015709	0.0134819	0.00188832	0.014253	0.016639	0.0242613	0.016214	0.00819268	0.0279471	0.0241817	0.0120996	0.0435216	0.5829115	1.417089	0.389958	0.63174	0.866506	1.15406	1.58293	2.56438	0.6809261	2.431053	0.00686994	0.0463392	0.0186453	0.18228	0.0135298	0.00563241	0.0483388	0.00677051	0.0511038	0.0596587	0.0869881	0.0581347	0.0293746	0.100203	0.0867029	0.0433827	0.156046	0.708544	0.291456	0.2789033
5148	-69.01908	-79.74423	10.72515	0.00518894	0.00764546	0.067396	0.0866445	0.0128062	0.0293288	0.0599604	0.008274	0.00981913	0.0472332	0.0898557	0.017846	0.011718	0.286671	0.0301055	0.0463577	0.0736181	0.1874669	1.812533	0.583488	0.768941	0.921299	1.08542	1.30049	1.71383	0.3895398	9.668552	0.0058272	0.00858588	0.075686	0.0973022	0.0143814	0.0329364	0.0673358	0.00929174	0.0110269	0.0530431	0.100908	0.0200412	0.0131594	0.321932	0.0338086	0.0520599	0.0826734	0.906267	0.0937334	0.8904684
5184	-69.01427	-80.57456	11.56029	0.00138589	0.0127735	0.18648	0.0581426	0.0564207	0.0238447	0.0260895	0.0527055	0.0193473	0.0805641	0.175792	0.0361861	0.0147077	0.212684	0.133175	0.00104244	0.044599	0.38834	1.61166	0.471924	0.69334	0.892028	1.12104	1.44229	2.11899	0.5429796	4.150126	0.00122004	0.0112449	0.164163	0.0511846	0.0496688	0.0209911	0.0229673	0.0463981	0.017032	0.0709229	0.154754	0.0318556	0.0129476	0.187232	0.117238	0.00091769	0.0392618	0.80583	0.19417	1.13594
5220	-69.57008	-81.68296	12.11289	0.0122486	0.0451668	0.0660526	0.139286	0.00120657	0.0462421	0.0308019	0.0123415	0.0132658	0.129626	0.0622278	0.0188001	0.00108481	0.217405	0.0913139	0.0131253	0.0461384	0.4651984	1.534802	0.506767	0.717851	0.901748	1.10896	1.39305	1.97329	0.4914724	3.299241	0.0129433	0.0477283	0.0697985	0.147185	0.00127499	0.0488646	0.0325487	0.0130414	0.0140181	0.136977	0.0657569	0.0198663	0.00114633	0.229734	0.0964924	0.0138696	0.048755	0.767401	0.232599	0.9463321
5256	-68.21437	-80.06903	11.85466	0.00334072	0.0332862	0.0339151	0.00332621	0.0334799	0.026904	0.00270072	0.0127133	0.060207	0.0278146	0.0626993	0.020068	0.0154881	0.145556	0.0326816	0.0209564	0.0105846	0.25766	1.74234	0.994145	0.99714	0.999107	1.00089	1.00287	1.00589	0.004245963	6.762167	0.00612165	0.0609948	0.0621472	0.00609505	0.0613496	0.0492998	0.0049489	0.0232963	0.110325	0.0509684	0.114892	0.0367733	0.0283809	0.266723	0.0598869	0.0384013	0.0193956	0.87117	0.12883	0.5457223
5292	-73.70292	-83.23654	9.533619	0.0101874	0.00349353	0.0261139	0.00486819	0.00971766	0.00338917	0.0166253	0.000783438	0.0103093	0.0138783	0.00322238	0.0110536	0.0103309	0.0176604	0.00420623	0.0128096	0.0111904	0.1420726	1.857927	0.295806	0.552089	0.830829	1.20362	1.8113	3.38059	0.8807347	13.07731	0.0599822	0.0205696	0.153756	0.0286634	0.0572167	0.0199551	0.0978881	0.00461281	0.0607001	0.0817142	0.018973	0.0650827	0.0608275	0.103983	0.0247659	0.0754217	0.0658879	0.928964	0.0710363	0.1698397
5328	-66.35448	-80.0473	13.69282	0.0124087	0.0205669	0.0242786	0.0990401	0.0817752	0.00453118	0.0455858	0.0125449	0.0303658	0.0676982	0.0591316	0.0575888	0.0391321	0.0592897	0.0100328	0.0325356	0.00564687	0.8067156	1.193284	0.89038	0.944948	0.982489	1.01782	1.05826	1.12312	0.0839533	1.479188	0.0187399	0.0310606	0.0366661	0.149573	0.123499	0.0068431	0.0688449	0.0189456	0.0458592	0.10224	0.089302	0.086972	0.0590983	0.0895409	0.0151518	0.0491361	0.00852805	0.596642	0.403358	0.6621528
5364	-66.64197	-78.02827	11.3863	0.0305443	0.00310912	0.0174626	0.0107798	0.00292105	0.0277861	0.00543023	0.00378207	0.00362713	0.029822	0.0347949	0.0236687	0.0352042	0.143994	0.0216767	0.0181939	0.0273777	0.2168205	1.783179	0.785365	0.888845	0.963906	1.03745	1.12506	1.27329	0.1746983	8.224219	0.0693914	0.00706339	0.039672	0.0244899	0.00663611	0.0631251	0.0123365	0.0085922	0.00824021	0.0677504	0.079048	0.0537712	0.0799777	0.327129	0.0492457	0.0413334	0.0621974	0.89159	0.10841	0.4401746
5400	-78.74712	-88.95101	10.2039	0.072925	0.0678641	0.0417934	0.0905185	0.00968275	0.0980808	0.0206746	0.0219212	0.0109317	0.099264	0.0222252	0.0363722	0.126128	0.294886	0.255914	0.0615168	0.0194194	0.2023339	1.797666	0.474322	0.695056	0.892716	1.12018	1.43873	2.10827	0.5393152	8.884651	0.0540138	0.0502654	0.0309554	0.0670449	0.00717178	0.0726462	0.0153132	0.0162365	0.00809688	0.0735225	0.0164617	0.02694	0.0934202	0.218415	0.189549	0.045564	0.0143835	0.898833	0.101167	1.350117
5436	-72.49242	-82.79591	10.30349	0.0845531	0.0187867	0.00272028	0.0403563	0.0435606	0.0111032	0.0014157	0.0393585	0.00988232	0.0126702	0.0760708	0.00159193	0.0551278	0.0152687	0.0197442	0.0496629	0.0136196	0.1116499	1.88835	0.871491	0.935117	0.979289	1.02115	1.06938	1.14746	0.09945809	16.91314	0.170645	0.0379152	0.00549004	0.0814468	0.0879137	0.0224084	0.00285716	0.079433	0.0199444	0.0255708	0.153526	0.00321282	0.111259	0.0308152	0.0398476	0.100229	0.0274869	0.944175	0.0558249	0.4954928
5472	-75.33699	-88.00887	12.67188	0.0547129	0.0852581	0.000656133	0.0978772	0.0542003	0.057123	0.0459422	0.104174	0.13618	0.09314	0.0034354	0.00473228	0.155348	0.0611839	0.0383969	0.0337237	0.0196611	0.6413185	1.358681	0.58785	0.77174	0.922344	1.08419	1.29577	1.70111	0.384154	2.118575	0.0523195	0.0815285	0.000627431	0.0935956	0.0518293	0.0546242	0.0439325	0.0996172	0.130223	0.0890657	0.00328512	0.00452527	0.148552	0.0585074	0.0367173	0.0322485	0.0188011	0.679341	0.320659	1.045746
5508	-67.59987	-82.50428	14.90441	0.00767673	0.0268518	0.00697418	0.0763666	0.0373991	0.0911362	0.0169287	0.0192958	0.0515919	0.0923791	0.00676249	0.0184582	0.0594192	0.0603982	0.0223539	0.0180683	0.0439094	1.392961	0.6070391	0.958883	0.979731	0.993632	1.00641	1.02069	1.04288	0.03035911	0.4357904	0.0117029	0.0409345	0.0106319	0.116418	0.0570134	0.138934	0.0258072	0.0294156	0.0786499	0.140828	0.0103091	0.0281388	0.0905823	0.0920747	0.0340776	0.0275444	0.0669381	0.30352	0.69648	0.6559699
5544	-73.89524	-85.11291	11.21767	0.0481566	0.00742635	0.0237439	0.0250235	0.0128464	0.0201841	0.0170929	0.00310052	0.00529085	0.00438308	0.0417002	0.035604	0.0500294	0.07025	0.0751083	0.00905201	0.0538918	0.1926185	1.807381	0.815317	0.905219	0.969411	1.03155	1.10471	1.22652	0.1476352	9.383219	0.0957609	0.0147675	0.0472155	0.0497601	0.0255454	0.0401367	0.0339897	0.00616548	0.010521	0.00871588	0.0829222	0.0707996	0.099485	0.139694	0.149355	0.0180002	0.107166	0.903691	0.0963093	0.502884
5580	-68.21816	-79.60582	11.38765	0.0383804	0.011729	0.00671671	0.0789778	0.00547778	0.0102987	0.00822109	0.00386754	0.00340276	0.0560381	0.0625259	0.0785567	0.0963216	0.091681	0.0864913	0.060784	0.00884594	0.252089	1.747911	0.599686	0.779279	0.925146	1.08091	1.28324	1.66754	0.3697403	6.933706	0.0541854	0.0165589	0.00948264	0.111501	0.00773352	0.0145397	0.0116065	0.00546019	0.00480401	0.0791145	0.088274	0.110906	0.135987	0.129435	0.122108	0.0858147	0.0124887	0.873956	0.126044	0.7083165
5616	-66.74149	-79.28804	12.54655	0.0331553	0.0291694	0.0602206	0.0936716	0.025104	0.0142155	0.00454226	0.0116733	0.00261849	0.0708198	0.00715115	0.0125439	0.0371184	0.063638	0.0500509	0.0639994	0.00843781	0.4867953	1.513205	0.594975	0.776287	0.924036	1.08221	1.28818	1.68074	0.375443	3.108503	0.0563741	0.0495969	0.102393	0.15927	0.0426845	0.0241707	0.00772323	0.0198482	0.00445223	0.120415	0.0121591	0.0213285	0.0631125	0.108204	0.0851018	0.108818	0.0143468	0.756602	0.243398	0.5881299
5652	-65.04662	-78.21992	13.1733	0.00403629	0.0232359	0.0367465	0.0572753	0.031539	0.0738854	0.0290786	0.00957488	0.0222322	0.048474	0.100461	0.0201795	0.042754	0.119201	0.0380993	0.0390523	0.0159833	0.7461159	1.253884	0.548447	0.746063	0.912658	1.0957	1.34037	1.82333	0.4343222	1.680549	0.00567047	0.0326435	0.0516242	0.0804645	0.0443082	0.1038	0.0408517	0.0134515	0.0312334	0.0680998	0.141134	0.0283496	0.0600639	0.167463	0.0535247	0.0548635	0.0224545	0.626942	0.373058	0.7118084
5688	-67.33995	-80.77909	13.43914	0.00240106	0.0459792	0.0391206	0.0885778	0.0167831	0.0367455	0.00732792	0.000317727	0.0393718	0.0280792	0.0649416	0.0052882	0.0929739	0.0119897	0.0758805	0.0267883	0.00672871	0.7723202	1.22768	0.672295	0.823949	0.941375	1.06228	1.21367	1.48744	0.2871008	1.5896	0.00407447	0.078024	0.0663854	0.150312	0.02848	0.0623551	0.0124351	0.000539164	0.0668117	0.0476488	0.110202	0.00897377	0.157772	0.0203459	0.128765	0.0454582	0.0114182	0.61384	0.38616	0.5892949
5724	-66.09239	-78.48703	12.39464	0.00931234	0.0247522	0.0370679	0.0380212	0.054168	0.0200875	0.000684792	0.00223417	0.0232179	0.0120643	0.0502302	0.0498364	0.186122	0.0189869	0.0929166	0.00518026	0.0416957	0.455269	1.544731	0.589359	0.772705	0.922704	1.08377	1.29415	1.69676	0.3823006	3.393007	0.0139703	0.0371332	0.0556092	0.0570393	0.0812627	0.0301352	0.00102732	0.0033517	0.0348314	0.0180989	0.0753553	0.0747644	0.27922	0.0284842	0.139393	0.00777141	0.0625518	0.772365	0.227635	0.6665787
5760	-67.87988	-79.19668	11.31681	0.0529526	0.0165826	0.014688	0.00727717	0.000745768	0.0191207	0.010706	0.00259484	0.00978655	0.066816	0.0345025	0.0359142	0.0778141	0.00483314	0.0304974	0.0224493	0.0200044	0.3394743	1.660526	0.250895	0.509484	0.810271	1.23416	1.96277	3.98573	0.9998025	4.891462	0.123928	0.0388091	0.0343753	0.0170312	0.00174536	0.0447492	0.025056	0.00607286	0.022904	0.156373	0.0807481	0.084052	0.182113	0.0113113	0.0713748	0.0525393	0.0468175	0.830263	0.169737	0.4272851
5796	-63.76635	-76.29892	12.53257	0.0372827	0.0372299	0.00929947	0.233625	0.0509732	0.0232712	0.000968628	0.00904736	0.055508	0.0705452	0.0625734	0.0484082	0.342193	0.0150938	0.191137	0.101445	0.00217405	0.5618968	1.438103	0.979527	0.989962	0.996857	1.00315	1.01014	1.0209	0.01495737	2.559372	0.0288839	0.0288431	0.00720457	0.180996	0.0394904	0.0180289	0.000750424	0.00700924	0.0430036	0.0546533	0.0484774	0.0375032	0.265107	0.0116936	0.148079	0.0785922	0.0016843	0.719052	0.280948	1.290775
5832	-66.12594	-77.61278	11.48685	0.0117177	0.0166905	0.0276525	0.0933313	0.0195774	0.00360707	0.000650535	0.000661692	0.0170946	0.0547803	0.00523342	0.0622705	0.107549	0.00621206	0.039294	0.0241859	0.0077296	0.265077	1.734923	0.556253	0.751223	0.914623	1.09335	1.33116	1.79774	0.4241025	6.544979	0.0235183	0.033499	0.0555006	0.187323	0.0392932	0.00723966	0.00130567	0.00132806	0.0343102	0.109948	0.0105039	0.124981	0.215859	0.0124681	0.0788658	0.0485428	0.0155139	0.867462	0.132538	0.4982382
5868	-68.8595	-80.2056	11.34611	0.105392	0.0218366	0.0485049	0.0473743	0.0260562	0.0103546	0.0259378	0.00288354	0.0900142	0.119798	0.00307858	0.048527	0.322857	0.0109211	0.0894384	0.0714841	0.0161384	0.3095823	1.690418	0.530908	0.73433	0.908156	1.10113	1.36179	1.88356	0.4578224	5.460317	0.0993708	0.020589	0.0457336	0.0446676	0.0245675	0.00976296	0.0244559	0.00271879	0.0848713	0.112953	0.00290268	0.0457544	0.30441	0.0102971	0.0843284	0.0673999	0.0152164	0.845209	0.154791	1.060597
5904	-63.77959	-77.4493	13.66971	0.058253	0.00624472	0.0487952	0.106605	0.0253912	0.0276628	0.0308724	0.00888713	0.00764093	0.100132	0.0235929	0.0210581	0.243565	0.0339278	0.0307522	0.0209128	0.0647178	0.9809567	1.019043	0.619697	0.791854	0.929778	1.07553	1.26286	1.61369	0.3460067	1.038826	0.067814	0.00726965	0.0568038	0.124102	0.0295586	0.0322031	0.0359395	0.0103458	0.00889502	0.116567	0.0274652	0.0245144	0.283541	0.0394963	0.0357996	0.0243452	0.0753399	0.509522	0.490478	0.8590114
5940	-66.26395	-77.75934	11.49539	0.00569176	0.0203531	0.0366809	0.0812633	0.00756246	0.0224966	0.0155355	0.0244691	0.0105353	0.0653754	0.0244845	0.020302	0.269406	0.0544702	0.026004	0.0383085	0.037137	0.2569473	1.743053	0.696608	0.83835	0.946477	1.05655	1.19282	1.43553	0.2614125	6.783699	0.00748842	0.0267778	0.0482595	0.106915	0.00994962	0.0295979	0.0204394	0.0321931	0.0138609	0.0860117	0.0322133	0.0267105	0.354446	0.0716642	0.0342124	0.0504009	0.0488597	0.871526	0.128474	0.7600751
5976	-64.87106	-77.90617	13.03511	0.0025759	0.000758259	0.00193156	0.0430439	0.0127245	0.0106425	0.00528137	0.0266955	0.00153521	0.0346293	0.0110708	0.00806221	0.0255471	0.00474655	0.015658	0.00375879	0.00962225	0.6428444	1.357156	0.854953	0.92642	0.976438	1.02413	1.07942	1.16966	0.1133116	2.111173	0.0118007	0.00347373	0.00884885	0.197192	0.0582932	0.0487554	0.024195	0.122297	0.00703311	0.158644	0.0507177	0.0369345	0.117036	0.0217448	0.0717325	0.0172197	0.0440814	0.678578	0.321422	0.2182838
6012	-72.04832	-85.23243	13.18412	0.00227188	0.000668764	0.00753031	0.0115829	0.00307492	0.00804651	0.000251979	0.0191863	0.000312966	0.00897933	0.0206061	0.0125218	0.0231456	0.013295	0.00892385	0.00405885	0.00652935	1.565102	0.4348985	0.105979	0.334655	0.710695	1.40707	2.98815	9.43583	1.622938	0.2778724	0.0150469	0.0044293	0.049874	0.0767147	0.0203655	0.0532929	0.00166889	0.127073	0.00207281	0.0594711	0.136476	0.0829334	0.153296	0.0880545	0.0591037	0.0268822	0.0432446	0.217449	0.782551	0.1509865
6048	-66.93809	-79.54234	12.60425	0.038424	0.0113697	0.0319148	0.0307577	0.00247545	0.0564193	0.0367843	0.00097494	0.00839308	0.0241306	0.0288712	0.0288109	0.0092376	0.0236255	0.0326165	0.0246343	0.0519661	0.4123267	1.587673	0.941322	0.970939	0.990841	1.00924	1.02993	1.06234	0.04372422	3.850523	0.0870491	0.0257578	0.0723025	0.0696812	0.0056081	0.127817	0.0833344	0.00220871	0.0190144	0.0546676	0.0654074	0.0652708	0.0209277	0.0535233	0.0738923	0.0558088	0.117729	0.793837	0.206163	0.441406
6084	-64.56817	-77.89896	13.33079	0.0114281	0.00449768	0.0314789	0.0215748	0.0136895	0.00195179	0.0255954	0.0031347	0.00229304	0.0523049	0.0350585	0.0187715	0.0209986	0.0255666	0.0674116	0.0033231	0.130137	0.7771689	1.222831	0.560091	0.753746	0.91558	1.0922	1.32671	1.78543	0.4191318	1.573443	0.0243557	0.00958552	0.0670883	0.0459805	0.0291752	0.00415968	0.0545493	0.00668071	0.00488697	0.111473	0.0747171	0.0400062	0.0447526	0.054488	0.143669	0.00708223	0.277351	0.611416	0.388584	0.4692162
6120	-71.80433	-83.55513	11.7508	0.00990232	0.0202639	0.00859739	0.0277744	0.00879403	0.0185252	0.00402421	0.0155426	0.00376536	0.00977388	0.0195047	0.0124971	0.00888511	0.0119513	0.0966386	0.00332068	0.0448013	0.2948451	1.705155	0.699088	0.839804	0.946989	1.05598	1.19075	1.43043	0.2588431	5.783222	0.0305098	0.0624345	0.0264892	0.0855749	0.0270951	0.0570776	0.0123989	0.047888	0.0116014	0.0301141	0.0600954	0.0385044	0.0273757	0.0368228	0.297751	0.0102313	0.138036	0.852577	0.147423	0.324562
6156	-65.64197	-78.71864	13.07668	0.0240563	0.00773409	0.00776727	0.0711834	0.0668838	0.0249203	0.00395335	0.0176137	0.0160879	0.0182918	0.000854601	0.0358011	0.0218484	0.00979236	0.0382835	0.00710648	0.114822	0.8462325	1.153768	0.316511	0.570609	0.839425	1.19129	1.75251	3.15945	0.8318158	1.363417	0.0493969	0.0158811	0.0159492	0.146167	0.137338	0.051171	0.00811776	0.0361678	0.0330347	0.0375601	0.00175483	0.0735135	0.0448633	0.0201075	0.078611	0.0145923	0.235774	0.576884	0.423116	0.4870002
6192	-68.88344	-80.30899	11.42555	0.0160919	0.000635704	0.00179473	0.0104685	0.0221512	0.0179649	0.0141525	0.000810168	0.026148	0.0315843	0.0106139	0.00464818	0.00974969	0.00727925	0.0362698	0.0175278	0.016298	0.4398278	1.560172	0.208487	0.465493	0.787762	1.26942	2.14826	4.79646	1.133684	3.547234	0.0658993	0.00260333	0.00734978	0.0428706	0.0907136	0.0735697	0.0579573	0.00331779	0.107081	0.129344	0.043466	0.0190352	0.0399269	0.0298099	0.148532	0.0717799	0.0667436	0.780086	0.219914	0.2441887
6228	-62.27321	-76.05096	13.77775	0.0481534	0.000279491	0.0254674	0.0894122	0.0477322	0.00383335	0.00980811	0.00928563	0.0149124	0.0742168	0.0474254	0.0621497	0.0225777	0.0166117	0.0557535	0.0168312	0.179903	0.8392736	1.160726	0.949266	0.974927	0.992109	1.00795	1.02572	1.05345	0.0376473	1.383013	0.0664778	0.000385849	0.0351588	0.123437	0.0658963	0.0052921	0.0135405	0.0128192	0.0205872	0.102459	0.0654728	0.0858002	0.0311695	0.0229331	0.07697	0.0232362	0.248364	0.580363	0.419637	0.7243535
6264	-66.28861	-80.46612	14.17752	0.0373549	0.0213913	0.0500851	0.0495046	0.0125722	0.0324299	0.0089105	0.00226136	0.00178023	0.0286821	0.0464216	0.00270141	0.0344434	0.0650008	0.0738119	0.0141795	0.0230264	1.342268	0.6577317	0.378233	0.622404	0.86249	1.15943	1.60667	2.64387	0.7030004	0.4900151	0.0740351	0.0423961	0.0992655	0.0981149	0.0249172	0.064274	0.01766	0.00448186	0.00352829	0.056846	0.0920047	0.00535402	0.0682647	0.128828	0.14629	0.0281029	0.0456368	0.328866	0.671134	0.5045572
6300	-64.95798	-79.20158	14.2436	0.0199537	0.0122251	0.0253374	0.113076	0.0381837	0.0117696	0.0288615	0.00425848	0.0612556	0.0294027	0.0114266	0.0118844	0.0812455	0.1321	0.298348	0.0169407	0.0202973	1.146708	0.853292	0.939968	0.970258	0.990625	1.00946	1.03065	1.06387	0.0447645	0.7441232	0.02177	0.0133379	0.0276438	0.123369	0.0416595	0.012841	0.0314888	0.00464612	0.0668317	0.0320792	0.0124668	0.0129662	0.0886412	0.144124	0.325507	0.0184828	0.0221449	0.426646	0.573354	0.9165661
6336	-68.44966	-82.58295	14.13329	0.0334719	0.0079038	0.018185	0.137935	0.0696081	0.044944	0.0308807	0.00068214	0.010047	0.0683086	0.0144594	0.0134274	0.00584702	0.0242598	0.0668703	0.0336144	0.0395691	1.099046	0.9009538	0.691755	0.835496	0.945471	1.05767	1.19689	1.4456	0.2664678	0.8197597	0.0539857	0.0127478	0.02933	0.222471	0.112269	0.0724887	0.0498065	0.0011002	0.0162045	0.110173	0.0233211	0.0216566	0.00943046	0.0391278	0.107853	0.0542156	0.0638198	0.450477	0.549523	0.6200138
6372	-65.05304	-78.8847	13.83166	0.0647139	0.00158289	0.00898275	0.061555	0.0714351	0.0406015	0.0316912	0.000580121	0.0103107	0.0266756	0.109556	0.0137798	0.00399583	0.0248965	0.0686254	0.0155292	0.0172702	0.8844994	1.115501	0.811535	0.903169	0.968725	1.03228	1.10721	1.23223	0.1509968	1.261166	0.11318	0.00276834	0.0157101	0.107655	0.124934	0.0710088	0.0554254	0.00101458	0.0180326	0.0466535	0.191604	0.0240998	0.00698839	0.043542	0.12002	0.0271593	0.0302042	0.55775	0.44225	0.5717814
6408	-66.43408	-80.30126	13.86718	0.0730405	0.00178655	0.0101385	0.069475	0.0806265	0.0458256	0.0357688	0.000654763	0.0116373	0.0301079	0.0500824	0.0155528	0.00450997	0.0280999	0.0774552	0.0175273	0.0194923	0.901157	1.098843	0.811535	0.903169	0.968725	1.03228	1.10721	1.23223	0.1509968	1.219369	0.127742	0.00312453	0.0177315	0.121506	0.141009	0.0801453	0.0625568	0.00114513	0.0203528	0.0526563	0.0875901	0.0272007	0.00788757	0.0491444	0.135463	0.0306538	0.0340905	0.549422	0.450578	0.5717814
6444	-73.97835	-86.75144	12.77309	0.00828504	0.0318523	0.0365798	0.0398107	0.0817968	0.00644696	0.0189664	0.0525874	0.0534957	0.0492482	0.0183334	0.0722185	0.0243176	0.0324814	0.133231	0.0631455	0.113308	0.6528607	1.347139	0.494137	0.709069	0.898292	1.11322	1.4103	2.02373	0.5097226	2.063441	0.00990909	0.038096	0.0437503	0.0476145	0.0978308	0.0077107	0.0226842	0.0628956	0.063982	0.0589019	0.0219271	0.0863749	0.0290843	0.0388485	0.159347	0.0755234	0.135519	0.67357	0.32643	0.8361051
6480	-66.15569	-80.85563	14.69994	0.0190667	0.0226988	0.0122918	0.0673294	0.00128899	0.0307692	0.0226527	0.00772647	0.0192182	0.0638999	0.0447101	0.0562682	0.021888	0.0602379	0.0881051	0.00922401	0.00232279	1.617192	0.3828079	0.375807	0.620454	0.861647	1.16057	1.61172	2.66094	0.707652	0.2367114	0.0346858	0.0412932	0.0223611	0.122484	0.0023449	0.0559747	0.0412093	0.0140558	0.0349614	0.116245	0.0813357	0.102362	0.0398182	0.109584	0.160279	0.0167801	0.00422557	0.191404	0.808596	0.5496981
6516	-64.60609	-78.98506	14.37896	0.00654922	0.0122088	0.0569041	0.0273789	0.0106905	0.0189106	0.00601719	0.0118359	0.00390771	0.0446611	0.0339391	0.0172538	0.00720496	0.0331293	0.0455733	0.0334145	0.0151775	1.406519	0.5934815	0.44211	0.671621	0.883214	1.13223	1.48893	2.26188	0.590166	0.4219507	0.0170217	0.0317313	0.147896	0.071159	0.0277852	0.0491495	0.015639	0.0307619	0.0101563	0.116076	0.0882093	0.0448434	0.018726	0.0861045	0.118447	0.0868459	0.0394471	0.296741	0.703259	0.3847564
6552	-66.7401	-80.58842	13.84832	0.0311223	0.0120167	0.00151343	0.121901	0.0207889	0.00762717	0.0324592	0.0175087	0.0167454	0.0881388	0.0275007	0.0452478	0.037183	0.0234327	0.0158915	0.353377	0.252531	1.218235	0.781765	0.587539	0.77154	0.92227	1.08428	1.29611	1.70202	0.3845378	0.6417194	0.0281653	0.010875	0.00136964	0.110319	0.0188138	0.00690251	0.0293753	0.0158452	0.0151544	0.0797647	0.0248878	0.0409488	0.0336502	0.0212063	0.0143816	0.319802	0.228538	0.390883	0.609117	1.104985
