Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	stationaryDist[1]	stationaryDist[2]	tree_length
5004	-66.17954	-80.12244	13.9429	0.00365248	0.00152158	0.0533348	0.0478037	0.0378922	0.00416235	0.00102773	0.00675639	0.00214318	0.040463	0.0111459	0.0144006	0.0909824	0.0280655	0.0571478	0.0325843	0.0184546	1.38647	0.61353	0.245637	0.504249	0.807664	1.23814	1.98315	4.07104	1.015116	0.4425123	0.00808896	0.00336977	0.118118	0.105869	0.083918	0.00921815	0.00227607	0.014963	0.0047464	0.0896113	0.0246843	0.0318924	0.201494	0.0621552	0.126562	0.0721627	0.0408705	0.306765	0.693235	0.4515385
5040	-64.25168	-78.27403	14.02235	0.00020262	0.000337052	0.0530582	0.0712416	0.0151035	0.00944049	0.00640478	0.00265789	0.00282486	0.0217972	0.0297096	0.12045	0.104879	0.00505148	0.0349064	0.0314334	0.0238015	1.237557	0.762443	0.400627	0.640111	0.870072	1.14933	1.56223	2.49609	0.6614081	0.6160872	0.000379935	0.000632012	0.0994904	0.133586	0.0283209	0.017702	0.0120097	0.00498386	0.00529695	0.0408723	0.055709	0.225859	0.19666	0.00947211	0.0654537	0.0589413	0.0446306	0.381222	0.618778	0.5332999
5076	-63.28409	-77.94897	14.66488	0.0236339	0.000123031	0.0389016	0.0625998	0.0272965	0.0651209	0.0216561	0.00579364	0.0164097	0.00667741	0.0177925	0.097698	0.202285	0.0592126	0.0322975	0.0515718	0.0778782	1.338084	0.6619165	0.904415	0.952183	0.98483	1.0154	1.05022	1.10569	0.07264491	0.494675	0.029288	0.000152465	0.0482083	0.077576	0.0338269	0.0807003	0.026837	0.0071797	0.0203355	0.00827489	0.0220491	0.121071	0.250679	0.0733784	0.0400242	0.0639098	0.0965096	0.330958	0.669042	0.8069477
5112	-66.05016	-78.28197	12.2318	0.00458173	0.00523517	0.0854106	0.0318272	0.0495319	0.0486095	0.0388137	0.00113174	0.0116497	0.187582	0.165437	0.00588883	0.120861	0.0937918	0.0263568	0.236221	0.219804	0.490081	1.509919	0.958778	0.979679	0.993615	1.00643	1.02074	1.04299	0.03043803	3.080958	0.00343784	0.00392815	0.0640868	0.0238812	0.0371657	0.0364736	0.0291234	0.000849187	0.00874123	0.14075	0.124134	0.00441861	0.0906866	0.0703755	0.0197765	0.177245	0.164927	0.75496	0.24504	1.332733
5148	-66.47129	-80.54023	14.06893	0.0127942	0.0199322	0.00658707	0.0886117	0.0161656	0.0320352	0.0337495	0.00148323	0.0482341	0.0678466	0.0421407	0.00726337	0.0599427	0.0341212	0.0429559	0.0699619	0.0474741	1.149354	0.850646	0.557781	0.752229	0.915005	1.09289	1.32938	1.79282	0.4221192	0.7401079	0.0202665	0.0315733	0.0104342	0.140364	0.0256069	0.0507448	0.0534604	0.00234948	0.0764045	0.107471	0.0667523	0.0115054	0.0949513	0.0540492	0.0680437	0.110822	0.0752006	0.425323	0.574677	0.6312993
5184	-67.17289	-80.75601	13.58312	0.0253793	0.0090559	0.0243714	0.0544285	0.0087733	0.00216452	0.0158752	0.0159772	0.0198983	0.0341133	0.00845917	0.000620218	0.0133224	0.0111387	0.0334003	0.0132393	0.0113431	0.8049859	1.195014	0.841984	0.91954	0.97417	1.02651	1.0875	1.18767	0.1243633	1.484516	0.0841599	0.0300302	0.0808178	0.18049	0.029093	0.00717776	0.0526434	0.0529818	0.0659846	0.113123	0.0280513	0.0020567	0.0441782	0.0369371	0.110758	0.0439028	0.0376146	0.597507	0.402493	0.30156
5220	-67.52516	-80.37778	12.85262	0.00570593	0.0198197	0.0724944	0.0689603	0.161917	0.00430886	0.0145352	0.0284145	0.054636	0.0247257	0.148022	0.189649	0.368163	0.0464667	0.124654	0.0060896	0.0618994	0.8175328	1.182467	0.736494	0.861426	0.954529	1.04764	1.16087	1.35778	0.221154	1.446385	0.00407433	0.0141523	0.0517647	0.0492412	0.115617	0.00307674	0.0103789	0.0202894	0.0390128	0.0176554	0.105695	0.135419	0.262887	0.0331796	0.0890092	0.00434828	0.0441993	0.591234	0.408766	1.400461
5256	-70.64003	-84.27941	13.63939	0.0330867	0.0228459	0.0884967	0.0228963	0.0399489	0.00605449	0.00328715	0.105238	0.0379592	0.178988	0.0455153	0.0145994	0.0788827	0.0220253	0.100633	0.0621443	0.125115	0.9786981	1.021302	0.703814	0.842568	0.94796	1.0549	1.18685	1.42083	0.2539712	1.043531	0.0334982	0.02313	0.0895973	0.0231811	0.0404457	0.00612979	0.00332803	0.106547	0.0384313	0.181214	0.0460813	0.014781	0.0798638	0.0222992	0.101885	0.0629172	0.126671	0.510651	0.489349	0.9877157
5292	-68.04847	-79.97364	11.92517	6.42074e-05	0.00143297	0.0242759	0.0255502	0.0240336	0.030931	0.000294465	0.0144881	0.0147916	0.0362252	0.00737989	0.00448112	0.002056	0.0239953	0.0261032	0.0123442	0.00477603	0.3917785	1.608221	0.531209	0.734533	0.908234	1.10104	1.36141	1.8825	0.4574137	4.104925	0.000253561	0.00565893	0.0958677	0.1009	0.0949108	0.122149	0.00116287	0.0572147	0.0584132	0.143056	0.0291439	0.0176963	0.00811931	0.0947595	0.103084	0.0487484	0.018861	0.804111	0.195889	0.2532229
5328	-65.91201	-78.45278	12.54077	0.00484136	0.00971442	0.0139361	0.0606928	0.0422146	0.0113672	0.0257411	0.0672672	0.0219609	0.0370508	0.0249383	0.0684048	0.0390597	0.0426479	0.205721	0.108713	0.0179887	0.5874078	1.412592	0.445483	0.674115	0.884236	1.13092	1.48343	2.24475	0.5846705	2.40479	0.00603465	0.0121088	0.0173711	0.0756522	0.0526195	0.014169	0.0320857	0.083847	0.0273738	0.046183	0.0310851	0.085265	0.0486871	0.0531596	0.256427	0.135509	0.0224225	0.706296	0.293704	0.8022607
5364	-69.9651	-82.11092	12.14581	0.000144686	0.0101044	0.0112453	0.00502102	0.029297	0.0502401	0.0303676	0.0133516	0.00756578	0.0324279	0.124539	0.00536758	0.0114373	0.0124253	0.0287082	0.00327377	0.0844626	0.5641985	1.435801	0.237818	0.496355	0.803698	1.24425	2.01469	4.2049	1.038509	2.544851	0.00031455	0.0219671	0.0244474	0.0109158	0.0636921	0.109223	0.0660197	0.0290265	0.0164481	0.0704987	0.270749	0.0116692	0.0248649	0.0270128	0.062412	0.00711721	0.183623	0.717901	0.282099	0.4599787
5400	-66.33431	-77.82718	11.49287	0.0345405	0.00698774	0.0207173	0.168209	0.00196339	0.0215414	0.00126555	0.0102589	0.00141177	0.049723	0.196524	0.00567737	0.0452745	0.0619576	0.0252567	0.0463737	0.0496994	0.3554552	1.644545	0.321706	0.575157	0.841507	1.18834	1.73865	3.10843	0.8200447	4.626588	0.0462153	0.00934962	0.0277198	0.225064	0.00262702	0.0288225	0.00169331	0.0137264	0.00188896	0.0665296	0.26295	0.00759634	0.0605774	0.0828994	0.0337936	0.0620481	0.066498	0.822272	0.177728	0.7473821
5436	-65.05334	-76.98984	11.9365	0.0326039	0.00709194	0.0124586	0.0402392	0.00467174	0.0245169	0.00433173	0.00454133	0.00200448	0.0186425	0.215096	0.00595072	0.0150418	0.0233632	0.0276047	0.028823	0.0352378	0.4719592	1.528041	0.269921	0.527974	0.819333	1.22051	1.89403	3.70479	0.9469499	3.237654	0.0649196	0.0141212	0.0248072	0.0801227	0.0093022	0.0488171	0.00862518	0.00904252	0.00399125	0.0371203	0.42829	0.0118488	0.0299507	0.0465199	0.0549655	0.0573913	0.0701641	0.76402	0.23598	0.5022192
5472	-71.42692	-85.64226	14.21533	0.0845123	0.00595902	0.0093179	0.0351866	0.00993329	0.0341821	0.012234	0.0622165	0.0126211	0.00566198	0.102795	0.0035323	0.0413239	0.0328935	0.103988	0.0355605	0.00955906	1.098603	0.9013969	0.768611	0.879547	0.960749	1.04085	1.13695	1.30105	0.1902901	0.8204937	0.140508	0.0099073	0.0154917	0.0585003	0.0165148	0.0568303	0.0203399	0.10344	0.0209834	0.00941345	0.170904	0.00587271	0.068704	0.0546879	0.172888	0.0591219	0.0158927	0.450698	0.549302	0.6014771
5508	-71.28549	-83.4164	12.1309	0.00439762	0.00125806	0.000164314	0.00556044	0.000568395	0.00685684	0.0065838	0.0187981	0.0103252	0.0156009	0.00731073	0.00382721	0.0115984	0.00948164	0.00374255	0.00608632	0.00757329	1.163297	0.8367028	0.0892571	0.30777	0.692366	1.44432	3.24918	11.2036	1.747104	0.7192511	0.0367283	0.0105071	0.00137233	0.04644	0.00474715	0.0572674	0.054987	0.156999	0.0862347	0.130296	0.0610582	0.0319644	0.0968679	0.0791893	0.0312573	0.0508321	0.0632511	0.418351	0.581649	0.1197338
5544	-65.11042	-77.83515	12.72473	0.0168243	0.0152134	0.0153113	0.148359	0.0303691	0.0100135	0.0200133	0.0296227	0.00944868	0.0291886	0.0131458	0.0169032	0.0800504	0.033203	0.0329813	0.031289	0.0332352	0.4627632	1.537237	0.849887	0.923739	0.975556	1.02506	1.08256	1.17663	0.1176081	3.321865	0.0297685	0.0269181	0.0270914	0.262503	0.0537343	0.0177177	0.035411	0.0524137	0.0167182	0.0516455	0.0232599	0.029908	0.141639	0.0587485	0.0583562	0.055362	0.0588055	0.768618	0.231382	0.5651722
5580	-67.51622	-80.63945	13.12323	0.00124354	0.0351492	0.00655357	0.0232745	0.0113206	0.0030321	0.0171839	0.00719769	0.0216444	0.0406452	0.00940012	0.00859039	0.0200622	0.0267685	0.00723826	0.0562201	0.00745968	0.9413442	1.058656	0.295474	0.551787	0.830687	1.20382	1.8123	3.38439	0.8815465	1.124621	0.00410431	0.11601	0.0216301	0.0768176	0.0373637	0.0100075	0.0567155	0.023756	0.0714373	0.13415	0.0310251	0.0283526	0.0662153	0.0883497	0.0238899	0.185555	0.0246207	0.529328	0.470672	0.3029839
5616	-69.47323	-83.24609	13.77286	0.00293545	0.00371536	0.0432845	0.0339443	0.00237335	0.0264343	0.0204099	0.00106751	0.0116684	0.0296346	0.0314457	0.00707782	0.0319601	0.00473909	0.0154506	0.00429471	0.00196663	1.402245	0.5977549	0.228431	0.486702	0.798789	1.2519	2.05464	4.37769	1.067626	0.4262842	0.0107762	0.0136392	0.158899	0.124611	0.00871267	0.0970415	0.0749255	0.00391887	0.0428353	0.10879	0.115438	0.025983	0.117327	0.0173974	0.0567197	0.015766	0.00721957	0.298877	0.701123	0.2724023
5652	-68.76905	-81.09361	12.32456	0.0240825	0.0535129	0.0502383	0.0687021	0.036958	0.119613	0.0317389	0.00605283	0.0325396	0.062397	0.166144	0.0471039	0.0825031	0.0451205	0.0524507	0.00403156	0.00615916	0.4324638	1.567536	0.749589	0.868862	0.957092	1.04483	1.15093	1.33406	0.2084103	3.624665	0.0270789	0.060171	0.0564889	0.07725	0.0415563	0.134495	0.0356878	0.00680592	0.0365882	0.0701605	0.186815	0.0529646	0.0927681	0.0507344	0.0589766	0.00453316	0.00692548	0.783768	0.216232	0.8893477
5688	-69.6827	-81.86001	12.1773	0.0202332	0.023989	0.00285098	0.101755	0.0256955	0.0150444	0.0220668	0.0474133	0.00529811	0.0536137	0.0227246	0.0428427	0.0142096	0.0125915	0.0147566	0.0184813	0.0223354	0.406402	1.593598	0.535709	0.737561	0.909401	1.09962	1.35582	1.86668	0.4513135	3.921235	0.043428	0.0514894	0.00611928	0.218404	0.0551521	0.032291	0.0473637	0.101767	0.0113717	0.115075	0.0487756	0.0919566	0.0304992	0.0270261	0.0316732	0.0396678	0.0479403	0.796799	0.203201	0.4659017
5724	-68.43611	-81.06529	12.62918	0.00563527	0.0131163	0.0362406	0.010169	0.0343983	0.0170129	0.00255977	0.00586047	0.0130104	0.0290932	0.0237064	0.0214675	0.0428451	0.00705543	0.0462165	0.0140317	0.00241208	0.7628581	1.237142	0.248069	0.506677	0.808875	1.23628	1.97364	4.03114	1.007994	1.621719	0.0173483	0.0403789	0.111568	0.0313056	0.105896	0.0523746	0.00788032	0.0180416	0.0400529	0.0895642	0.0729806	0.0660882	0.1319	0.0217203	0.142278	0.043197	0.00742566	0.618571	0.381429	0.3248309
5760	-65.61616	-78.67951	13.06335	0.061763	0.0142895	0.0381938	0.0399199	0.107316	0.028613	0.00753996	0.00038586	0.0159237	0.0390496	0.0110181	0.0109751	0.0484034	0.0508708	0.201551	0.141372	0.0386924	0.7060572	1.293943	0.623455	0.794193	0.930634	1.07454	1.25914	1.60397	0.3416347	1.832632	0.0721634	0.0166957	0.0446254	0.0466421	0.125388	0.0334312	0.00880963	0.000450836	0.0186051	0.0456253	0.0128735	0.0128232	0.0565542	0.0594371	0.235491	0.165177	0.0452079	0.646971	0.353029	0.8558772
5796	-68.74106	-81.91263	13.17158	0.0203079	0.0198449	0.0202864	0.0424611	0.034477	0.0246578	0.00656192	0.00339932	0.023092	0.0414589	0.0053779	0.0749705	0.0301001	0.00331048	0.161936	0.0506397	0.00687602	1.02456	0.9754403	0.218678	0.476454	0.793503	1.26024	2.09884	4.57294	1.099178	0.952058	0.035643	0.0348304	0.0356053	0.0745248	0.0605117	0.0432777	0.011517	0.00596625	0.0405295	0.0727659	0.00943892	0.131583	0.0528296	0.00581032	0.284219	0.0888792	0.0120683	0.48772	0.51228	0.5697581
5832	-68.57107	-81.22825	12.65718	0.0372544	0.00540702	0.00493143	0.0523285	0.127791	0.0138127	0.00430839	0.001038	0.00221394	0.014586	0.0050801	0.0203797	0.0384931	0.00976184	0.119247	0.0126257	0.0100215	0.6728712	1.327129	0.314734	0.569044	0.838707	1.19231	1.75733	3.17728	0.8358871	1.972337	0.0777299	0.0112815	0.0102892	0.109181	0.266632	0.0288196	0.00898929	0.00216575	0.00461929	0.0304332	0.0105994	0.0425215	0.0803145	0.0203677	0.248803	0.0263431	0.0209095	0.663564	0.336436	0.4792803
5868	-67.40513	-78.02106	10.61593	0.0363489	0.0380615	0.0316398	0.165927	0.00470838	0.0154962	0.00988776	0.00247691	0.0222566	0.0439126	0.0353365	0.141908	0.13793	0.0345362	0.298529	0.0312562	0.00933854	0.1883183	1.811682	0.622892	0.793843	0.930506	1.07468	1.25969	1.60541	0.3422877	9.620319	0.034306	0.0359224	0.0298616	0.156601	0.00444375	0.0146253	0.00933204	0.0023377	0.0210057	0.0414446	0.0333505	0.133932	0.130178	0.0325952	0.281751	0.0294995	0.00881369	0.905841	0.0941591	1.05955
5904	-65.63692	-79.45454	13.81762	0.0283663	0.0233353	0.0778602	0.23541	0.0107505	0.000743653	0.0345626	0.0180763	0.00458971	0.0344871	0.0312622	0.0752426	0.139578	0.0171	0.397399	0.0234669	0.00247516	1.049654	0.9503461	0.947547	0.974065	0.991836	1.00823	1.02663	1.05536	0.03895805	0.90539	0.0245658	0.0202089	0.0674286	0.20387	0.00931015	0.00064402	0.029932	0.0156544	0.00397479	0.0298665	0.0270737	0.0651617	0.120878	0.014809	0.344156	0.0203228	0.00214354	0.475173	0.524827	1.154706
5940	-64.06785	-77.71901	13.65116	0.00171934	0.0241757	0.0357927	0.0336048	0.0267983	0.0533926	0.00995663	0.0224278	0.0243824	0.121219	0.0997043	0.116658	0.0256174	0.00186622	0.0274085	0.0164088	0.021587	0.8553272	1.144673	0.72354	0.854003	0.951955	1.05047	1.17096	1.38209	0.2339851	1.338286	0.00259438	0.0364796	0.0540088	0.0507074	0.0404369	0.0805659	0.0150239	0.0338421	0.0367915	0.182911	0.150447	0.17603	0.038655	0.002816	0.0413576	0.0247598	0.0325733	0.572336	0.427664	0.6627194
5976	-68.12071	-82.3752	14.25449	0.000252076	0.054977	0.0398175	0.040877	0.0429511	0.00608813	0.00314287	0.0410348	0.0242075	0.0611406	0.0589169	0.0324482	0.039084	0.00412682	0.0156215	0.0423622	0.0170603	1.033175	0.9668255	0.944817	0.972696	0.9914	1.00867	1.02807	1.05841	0.04104396	0.9357814	0.000480962	0.104896	0.0759719	0.0779935	0.0819508	0.0116162	0.0059966	0.0782945	0.046188	0.116656	0.112413	0.0619113	0.0745724	0.00787398	0.0298058	0.0808271	0.0325511	0.483413	0.516587	0.5241084
6012	-67.94465	-81.93675	13.9921	0.000256018	0.00790125	0.014982	0.0216845	0.0123593	0.0119625	0.00990987	0.00279553	0.0608876	0.0263784	0.0226558	0.201581	0.0443213	0.012459	0.05054	0.000386057	0.0101705	1.192885	0.807115	0.430099	0.662659	0.87952	1.13698	1.50907	2.32505	0.6100825	0.6766075	0.000500788	0.0154553	0.0293056	0.0424163	0.0241756	0.0233995	0.0193843	0.00546823	0.1191	0.0515979	0.0443163	0.394306	0.0866951	0.0243706	0.0988594	0.000755152	0.0198942	0.403557	0.596443	0.5112311
6048	-68.36579	-82.34034	13.97455	0.081133	0.0280982	0.0864499	0.245447	0.12714	0.0157928	0.0362967	0.0534044	0.00937949	0.0637038	0.0776436	0.146238	0.0651009	0.0223317	0.0321428	0.0624433	0.0358055	1.148368	0.851632	0.955595	0.978092	0.993113	1.00693	1.0224	1.04647	0.03284264	0.741602	0.0682621	0.0236407	0.0727355	0.206509	0.106971	0.0132874	0.0305386	0.0449323	0.00789153	0.0535978	0.0653262	0.123039	0.0547733	0.018789	0.0270437	0.0525373	0.0301253	0.425816	0.574184	1.188551
6084	-70.1739	-81.02042	10.84652	0.040724	0.00697961	0.0684929	0.0400748	0.0152293	0.00388362	0.0164461	0.00278679	0.012786	0.00726139	0.0119878	0.0538564	0.0416802	0.0256466	0.0218397	0.0138042	0.0762724	0.2091091	1.790891	0.403213	0.642123	0.870924	1.14821	1.55734	2.48008	0.6567573	8.564387	0.0885782	0.0151812	0.148978	0.0871662	0.0331251	0.00844721	0.0357718	0.00606152	0.0278106	0.0157942	0.0260744	0.117142	0.0906581	0.0557836	0.0475033	0.0300252	0.165899	0.895445	0.104555	0.4597518
6120	-69.7328	-81.88056	12.14776	0.0448996	0.00414102	0.0191009	0.0438804	0.0101087	0.0161106	0.0152003	0.0102161	0.0184696	0.0330993	0.0669178	0.0663427	0.0610375	0.0124662	0.0105747	0.0238568	0.0124808	0.3416891	1.658311	0.769456	0.880018	0.960909	1.04068	1.13634	1.29962	0.1894958	4.853274	0.0957546	0.00883129	0.0407352	0.093581	0.0215581	0.0343581	0.0324168	0.0217871	0.039389	0.0705887	0.142711	0.141485	0.130171	0.0265859	0.0225521	0.0508779	0.0266171	0.829155	0.170845	0.4689031
6156	-66.11925	-77.7812	11.66195	0.0192387	0.0354199	0.0394749	0.0278433	0.0190509	0.00784915	0.0181337	0.00780902	0.0189709	0.0465622	0.012046	0.154296	0.0139504	0.0275779	0.0176732	0.0262708	0.0233858	0.2418903	1.75811	0.879161	0.939122	0.980595	1.01979	1.06482	1.13745	0.09312187	7.268209	0.0373167	0.0687028	0.0765681	0.0540067	0.0369524	0.0152247	0.0351733	0.0151469	0.0367972	0.0903152	0.0233652	0.299282	0.0270591	0.0534919	0.0342801	0.0509565	0.0453606	0.879055	0.120945	0.5155524
6192	-67.71738	-80.19118	12.4738	0.0521781	0.00524223	0.0172141	0.033052	0.0384913	0.0335998	0.00808875	0.0200963	0.00251631	0.0242042	0.123476	0.0456842	0.00368901	0.00956406	0.0102877	0.00635563	0.0542792	0.5466666	1.453333	0.401706	0.640951	0.870428	1.14886	1.56018	2.48938	0.6594643	2.658537	0.106918	0.0107419	0.0352734	0.067727	0.0788725	0.0688495	0.0165747	0.0411793	0.00515616	0.0495968	0.253015	0.0936115	0.00755916	0.0195977	0.0210805	0.0130233	0.111224	0.726667	0.273333	0.4880188
6228	-72.4931	-84.24838	11.75528	0.0475612	0.0074204	0.0544601	0.0696891	0.0431941	0.0203009	0.0502046	0.0147125	0.0330729	0.140639	0.116733	0.279208	0.113938	0.0410191	0.00230892	0.080984	0.011698	0.446068	1.553932	0.4414	0.671095	0.882998	1.13251	1.4901	2.26552	0.5913277	3.483621	0.0421962	0.00658336	0.0483169	0.061828	0.0383217	0.0180109	0.0445414	0.0130529	0.0293422	0.124774	0.103565	0.247713	0.101086	0.0363921	0.00204847	0.0718488	0.0103784	0.776966	0.223034	1.127144
6264	-72.35871	-82.05614	9.69743	0.00934122	0.00408162	0.00868897	0.0119326	0.00663888	0.00987203	0.00220736	0.00225542	0.00953761	0.00736962	0.0188967	0.0121817	0.00255308	0.0170329	0.00611585	0.00235409	0.00881527	0.1729303	1.82707	0.2773	0.534964	0.822702	1.21551	1.86928	3.60621	0.9274494	10.56535	0.0667827	0.0291805	0.0621196	0.0853087	0.0474629	0.0705776	0.015781	0.0161245	0.0681867	0.0526872	0.135097	0.08709	0.0182526	0.121773	0.0437237	0.0168299	0.0630225	0.913535	0.0864651	0.1398749
6300	-72.9538	-83.3186	10.3648	0.0331325	0.0401915	0.00934843	0.0289275	0.026286	0.00624817	0.00812692	0.0214735	0.00469734	0.061523	0.00301494	0.155191	0.0229466	0.0506169	0.00636294	0.011837	0.00168611	0.1898539	1.810146	0.259501	0.517934	0.814439	1.22784	1.93075	3.85355	0.9754164	9.534413	0.0673959	0.0817546	0.0190159	0.0588423	0.0534691	0.0127096	0.0165312	0.0436799	0.00955499	0.125146	0.00613279	0.315679	0.0466764	0.102961	0.012943	0.024078	0.00342976	0.905073	0.094927	0.4916107
6336	-75.71181	-89.52896	13.81715	0.0370615	0.0983779	0.0417464	0.0952316	0.0153221	0.044627	0.089546	0.0184077	0.0198053	0.0231407	0.153298	0.066696	0.00237295	0.023228	0.0444319	0.0425017	0.0124967	1.029228	0.9707723	0.64247	0.805915	0.934898	1.06964	1.24083	1.55649	0.3199109	0.9432046	0.0447445	0.118772	0.0504005	0.114973	0.0184985	0.0538784	0.108109	0.0222237	0.0239111	0.0279379	0.185078	0.0805223	0.00286487	0.0280432	0.0536428	0.0513124	0.0150873	0.485386	0.514614	0.8282919
6372	-68.5295	-81.25798	12.72848	0.0504224	0.00847629	0.0778245	0.0184268	0.0587719	0.00575557	0.0128186	0.00136652	0.00172028	0.0401152	0.0256467	0.0695523	0.0634646	0.00683747	0.0299881	0.00227511	0.00460792	0.5294417	1.470558	0.616844	0.790074	0.929125	1.07628	1.2657	1.62116	0.3493431	2.777564	0.105471	0.0177302	0.162789	0.038544	0.122936	0.0120392	0.0268131	0.00285841	0.00359838	0.0839106	0.0536464	0.145486	0.132752	0.0143022	0.0627273	0.00475894	0.00963859	0.735279	0.264721	0.4780703
6408	-64.41122	-77.04104	12.62982	0.0357975	0.00635154	0.0274262	0.0398858	0.0380242	0.044324	0.00645303	0.000540222	0.00367434	0.0307944	0.0166158	0.180366	0.0173654	0.0215562	0.0270049	0.0187707	0.0236266	0.4255088	1.574491	0.900481	0.950161	0.984177	1.01608	1.05245	1.11052	0.07579662	3.700255	0.0664668	0.0117932	0.0509234	0.0740577	0.0706013	0.0822983	0.0119816	0.00100305	0.00682231	0.0571774	0.0308512	0.334894	0.0322431	0.0400244	0.0501411	0.0348524	0.0438685	0.787246	0.212754	0.5385771
6444	-65.45666	-78.10355	12.64689	0.0103513	0.0130403	0.0213274	0.0991465	0.00738647	0.0410311	0.00978698	0.0186763	0.0320566	0.0382274	0.013004	0.130477	0.00757703	0.0615522	0.0083499	0.0276264	0.0107078	0.4938372	1.506163	0.652553	0.812059	0.937115	1.0671	1.23144	1.53244	0.3086518	3.049917	0.0188094	0.0236956	0.0387541	0.18016	0.013422	0.0745579	0.017784	0.0339369	0.0582503	0.0694633	0.0236296	0.237092	0.0137683	0.111847	0.0151727	0.0502001	0.0194573	0.753081	0.246919	0.550325
6480	-65.82231	-77.569	11.74669	0.0120554	0.000463505	0.00816631	0.0164758	0.0217554	0.0236165	0.00246804	0.0254887	0.00832964	0.0268847	0.0262262	0.0326201	0.046453	0.122946	0.0248932	0.0251612	0.0162993	0.3626095	1.637391	0.387881	0.630097	0.865802	1.155	1.58706	2.57811	0.6847871	4.515575	0.0273798	0.0010527	0.018547	0.0374192	0.04941	0.0536369	0.00560531	0.0578891	0.018918	0.0610595	0.0595641	0.0740855	0.105502	0.279231	0.0565366	0.0571451	0.0370184	0.818695	0.181305	0.4403031
6516	-67.9821	-80.56642	12.58432	0.0277556	0.0035548	0.00755162	0.0994164	0.020789	0.005052	0.0176076	0.0127038	0.0032211	0.0594743	0.00789049	0.0143218	0.0406774	0.0600712	0.0142149	0.0228447	0.0235505	0.540846	1.459154	0.484961	0.702617	0.895734	1.1164	1.42325	2.06202	0.5232747	2.697911	0.062981	0.00806632	0.0171356	0.225589	0.047173	0.0114637	0.039954	0.0288267	0.0073091	0.134955	0.0179046	0.032498	0.0923024	0.136309	0.0322554	0.0518377	0.0534393	0.729577	0.270423	0.4406972
6552	-68.15657	-82.08239	13.92583	0.0257352	0.00232688	0.0492186	0.0148009	0.0119061	0.0250279	0.0134917	0.0153288	0.0543285	0.164756	0.0565313	0.0511714	0.0703802	0.0545663	0.0548433	0.0170154	0.07857	1.188673	0.8113274	0.456244	0.682008	0.887453	1.12682	1.46626	2.19181	0.5674127	0.6825491	0.0338621	0.00306169	0.0647614	0.0194749	0.015666	0.0329316	0.0177523	0.0201695	0.0714849	0.216785	0.0743834	0.0673309	0.0926057	0.0717978	0.0721623	0.0223887	0.103382	0.405664	0.594336	0.759999
6588	-66.17523	-79.89122	13.716	0.0221498	0.0024659	0.00306648	0.0331106	0.0494983	0.052972	0.00324998	0.0103409	0.00783383	0.0669883	0.00924123	0.0273461	0.0218811	0.0755729	0.0379024	0.0929332	0.0958235	0.9007883	1.099212	0.670719	0.823007	0.941038	1.06266	1.21506	1.49094	0.2887978	1.220278	0.0361702	0.00402677	0.0050075	0.054069	0.0808298	0.0865024	0.00530715	0.0168865	0.0127925	0.109391	0.0150908	0.0446557	0.0357314	0.123409	0.061894	0.151758	0.156478	0.549606	0.450394	0.6123765
6624	-64.70026	-76.64903	11.94876	0.0519692	0.0167729	0.00691781	0.0921134	0.00782588	0.0185138	0.00735482	0.0126028	0.00394955	0.158712	0.00089452	0.0679884	0.0268211	0.285113	0.031915	0.0782525	0.0322085	0.502089	1.497911	0.318389	0.572258	0.840181	1.19022	1.74746	3.14081	0.8275381	2.983358	0.0577483	0.018638	0.00768709	0.102357	0.00869614	0.0205726	0.0081727	0.0140043	0.00438875	0.176362	0.000993993	0.0755489	0.0298037	0.316819	0.035464	0.0869544	0.0357902	0.748956	0.251044	0.8999257
6660	-66.60829	-77.68095	11.07266	0.00881212	0.00908411	0.00783229	0.184506	0.0150175	0.0408929	0.00591609	0.00140148	0.038154	0.111702	0.032539	0.0404518	0.00650581	0.144458	0.028508	0.0640356	0.0224461	0.2849121	1.715088	0.305452	0.560797	0.834895	1.19776	1.78318	3.27383	0.8575321	6.019708	0.0115605	0.0119173	0.010275	0.24205	0.0197012	0.0536466	0.00776122	0.00183857	0.0500535	0.14654	0.0426874	0.053068	0.00853486	0.189512	0.0373991	0.0840072	0.0294467	0.857544	0.142456	0.7622635
